malloc, 1, 150.000000, 4, 4096, 64
free, 1, 43.000000, 0, 4096, 32
malloc, 1, 50.000000, 4, 4096, 64
free, 1, 19.000000, 0, 4096, 32
malloc, 1, 23.000000, 4, 4096, 64
free, 1, 19.000000, 0, 4096, 32
malloc, 1, 22.000000, 4, 4096, 64
free, 1, 18.000000, 0, 4096, 32
malloc, 1, 22.000000, 4, 4096, 64
free, 1, 19.000000, 0, 4096, 32
malloc, 1, 21.000000, 4, 4096, 64
free, 1, 18.000000, 0, 4096, 32
malloc, 1, 21.000000, 4, 4096, 64
free, 1, 17.000000, 0, 4096, 32
malloc, 1, 23.000000, 4, 4096, 64
free, 1, 18.000000, 0, 4096, 32
malloc, 1, 22.000000, 4, 4096, 64
free, 1, 17.000000, 0, 4096, 32
malloc, 1, 22.000000, 4, 4096, 64
free, 1, 18.000000, 0, 4096, 32
malloc, 1, 24.000000, 4, 4096, 64
free, 1, 17.000000, 0, 4096, 32
malloc, 1, 24.000000, 4, 4096, 64
free, 1, 16.000000, 0, 4096, 32
malloc, 1, 22.000000, 4, 4096, 64
free, 1, 17.000000, 0, 4096, 32
malloc, 1, 24.000000, 4, 4096, 64
free, 1, 19.000000, 0, 4096, 32
malloc, 1, 23.000000, 4, 4096, 64
free, 1, 32.000000, 0, 4096, 32
malloc, 2, 23.000000, 4, 4096, 64
free, 2, 18.000000, 0, 4096, 32
malloc, 2, 22.000000, 4, 4096, 64
free, 2, 18.000000, 0, 4096, 32
malloc, 2, 20.000000, 4, 4096, 64
free, 2, 18.000000, 0, 4096, 32
malloc, 2, 21.000000, 4, 4096, 64
free, 2, 19.000000, 0, 4096, 32
malloc, 2, 20.000000, 4, 4096, 64
free, 2, 19.000000, 0, 4096, 32
malloc, 2, 22.000000, 4, 4096, 64
free, 2, 18.000000, 0, 4096, 32
malloc, 2, 24.000000, 4, 4096, 64
free, 2, 19.000000, 0, 4096, 32
malloc, 2, 22.000000, 4, 4096, 64
free, 2, 19.000000, 0, 4096, 32
malloc, 3, 21.000000, 4, 4096, 64
