malloc, 64, 412.000000, 484, 4128, 128
malloc, 64, 148.000000, 968, 4128, 128
malloc, 64, 114.000000, 1452, 4128, 160
malloc, 64, 74.000000, 1936, 4128, 160
malloc, 64, 131.000000, 2420, 4128, 224
malloc, 64, 85.000000, 2904, 4128, 224
malloc, 64, 109.000000, 3388, 4128, 256
malloc, 64, 71.000000, 3872, 4128, 256
malloc, 64, 11462.000000, 4352, 1052704, 640
malloc, 64, 199.000000, 4832, 1052704, 640
malloc, 64, 164.000000, 5312, 1052704, 672
malloc, 64, 138.000000, 5792, 1052704, 672
malloc, 64, 160.000000, 6272, 1052704, 736
malloc, 64, 138.000000, 6752, 1052704, 736
malloc, 64, 143.000000, 7232, 1052704, 768
malloc, 64, 143.000000, 7712, 1052704, 768
malloc, 64, 179.000000, 8192, 1052704, 864
malloc, 64, 142.000000, 8672, 1052704, 864
malloc, 64, 149.000000, 9152, 1052704, 896
malloc, 64, 134.000000, 9632, 1052704, 896
malloc, 64, 164.000000, 10112, 1052704, 960
malloc, 64, 141.000000, 10592, 1052704, 960
malloc, 64, 165.000000, 11072, 1052704, 992
malloc, 64, 151.000000, 11552, 1052704, 992
malloc, 64, 960.000000, 12032, 1052704, 1120
malloc, 64, 208.000000, 12512, 1052704, 1120
malloc, 64, 163.000000, 12992, 1052704, 1152
malloc, 64, 159.000000, 13472, 1052704, 1152
malloc, 64, 188.000000, 13952, 1052704, 1216
malloc, 64, 162.000000, 14432, 1052704, 1216
malloc, 64, 182.000000, 14912, 1052704, 1248
malloc, 64, 181.000000, 15392, 1052704, 1248
malloc, 64, 206.000000, 15872, 1052704, 1344
malloc, 64, 182.000000, 16352, 1052704, 1344
malloc, 64, 196.000000, 16832, 1052704, 1376
malloc, 64, 177.000000, 17312, 1052704, 1376
malloc, 64, 210.000000, 17792, 1052704, 1440
malloc, 64, 176.000000, 18272, 1052704, 1440
malloc, 64, 197.000000, 18752, 1052704, 1472
malloc, 64, 186.000000, 19232, 1052704, 1472
malloc, 64, 1734.000000, 19712, 1052704, 1632
malloc, 64, 248.000000, 20192, 1052704, 1632
malloc, 64, 198.000000, 20672, 1052704, 1664
malloc, 64, 189.000000, 21152, 1052704, 1664
malloc, 64, 223.000000, 21632, 1052704, 1728
malloc, 64, 193.000000, 22112, 1052704, 1728
malloc, 64, 213.000000, 22592, 1052704, 1760
malloc, 64, 212.000000, 23072, 1052704, 1760
malloc, 64, 225.000000, 23552, 1052704, 1856
malloc, 64, 216.000000, 24032, 1052704, 1856
malloc, 64, 223.000000, 24512, 1052704, 1888
malloc, 64, 204.000000, 24992, 1052704, 1888
malloc, 64, 235.000000, 25472, 1052704, 1952
malloc, 64, 211.000000, 25952, 1052704, 1952
malloc, 64, 232.000000, 26432, 1052704, 1984
malloc, 64, 228.000000, 26912, 1052704, 1984
malloc, 64, 1017.000000, 27392, 1052704, 2112
malloc, 64, 309.000000, 27872, 1052704, 2112
malloc, 64, 242.000000, 28352, 1052704, 2144
malloc, 64, 237.000000, 28832, 1052704, 2144
malloc, 64, 240.000000, 29312, 1052704, 2208
malloc, 64, 226.000000, 29792, 1052704, 2208
malloc, 64, 248.000000, 30272, 1052704, 2240
malloc, 64, 247.000000, 30752, 1052704, 2240
malloc, 64, 268.000000, 31232, 1052704, 2336
malloc, 64, 260.000000, 31712, 1052704, 2336
malloc, 64, 266.000000, 32192, 1052704, 2368
malloc, 64, 257.000000, 32672, 1052704, 2368
malloc, 64, 268.000000, 33152, 1052704, 2432
malloc, 64, 262.000000, 33632, 1052704, 2432
malloc, 64, 273.000000, 34112, 1052704, 2464
malloc, 64, 262.000000, 34592, 1052704, 2464
malloc, 64, 3902.000000, 35072, 1052704, 2656
malloc, 64, 549.000000, 35552, 1052704, 2656
malloc, 64, 269.000000, 36032, 1052704, 2688
malloc, 64, 267.000000, 36512, 1052704, 2688
malloc, 64, 284.000000, 36992, 1052704, 2752
malloc, 64, 268.000000, 37472, 1052704, 2752
malloc, 64, 292.000000, 37952, 1052704, 2784
malloc, 64, 293.000000, 38432, 1052704, 2784
malloc, 64, 311.000000, 38912, 1052704, 2880
malloc, 64, 322.000000, 39392, 1052704, 2880
malloc, 64, 334.000000, 39872, 1052704, 2912
malloc, 64, 318.000000, 40352, 1052704, 2912
malloc, 64, 337.000000, 40832, 1052704, 2976
malloc, 64, 324.000000, 41312, 1052704, 2976
malloc, 64, 345.000000, 41792, 1052704, 3008
malloc, 64, 338.000000, 42272, 1052704, 3008
malloc, 64, 1173.000000, 42752, 1052704, 3136
malloc, 64, 414.000000, 43232, 1052704, 3136
malloc, 64, 372.000000, 43712, 1052704, 3168
malloc, 64, 370.000000, 44192, 1052704, 3168
malloc, 64, 386.000000, 44672, 1052704, 3232
malloc, 64, 376.000000, 45152, 1052704, 3232
malloc, 64, 401.000000, 45632, 1052704, 3264
malloc, 64, 395.000000, 46112, 1052704, 3264
malloc, 64, 400.000000, 46592, 1052704, 3360
malloc, 64, 380.000000, 47072, 1052704, 3360
malloc, 64, 406.000000, 47552, 1052704, 3392
malloc, 64, 400.000000, 48032, 1052704, 3392
malloc, 64, 412.000000, 48512, 1052704, 3456
malloc, 64, 410.000000, 48992, 1052704, 3456
malloc, 64, 409.000000, 49472, 1052704, 3488
malloc, 64, 410.000000, 49952, 1052704, 3488
malloc, 64, 2065.000000, 50432, 1052704, 3648
malloc, 64, 494.000000, 50912, 1052704, 3648
malloc, 64, 419.000000, 51392, 1052704, 3680
malloc, 64, 436.000000, 51872, 1052704, 3680
malloc, 64, 452.000000, 52352, 1052704, 3744
malloc, 64, 461.000000, 52832, 1052704, 3744
malloc, 64, 483.000000, 53312, 1052704, 3776
malloc, 64, 485.000000, 53792, 1052704, 3776
malloc, 64, 491.000000, 54272, 1052704, 3872
malloc, 64, 471.000000, 54752, 1052704, 3872
malloc, 64, 497.000000, 55232, 1052704, 3904
malloc, 64, 496.000000, 55712, 1052704, 3904
malloc, 64, 496.000000, 56192, 1052704, 3968
malloc, 64, 498.000000, 56672, 1052704, 3968
malloc, 64, 505.000000, 57152, 1052704, 4000
malloc, 64, 493.000000, 57632, 1052704, 4000
malloc, 64, 1333.000000, 58112, 1052704, 4128
malloc, 64, 540.000000, 58592, 1052704, 4128
malloc, 64, 519.000000, 59072, 1052704, 4160
malloc, 64, 498.000000, 59552, 1052704, 4160
malloc, 64, 526.000000, 60032, 1052704, 4224
malloc, 64, 506.000000, 60512, 1052704, 4224
malloc, 64, 525.000000, 60992, 1052704, 4256
malloc, 64, 520.000000, 61472, 1052704, 4256
malloc, 64, 525.000000, 61952, 1052704, 4352
malloc, 64, 509.000000, 62432, 1052704, 4352
malloc, 64, 535.000000, 62912, 1052704, 4384
malloc, 64, 529.000000, 63392, 1052704, 4384
malloc, 64, 538.000000, 63872, 1052704, 4448
malloc, 64, 534.000000, 64352, 1052704, 4448
malloc, 64, 540.000000, 64832, 1052704, 4480
malloc, 64, 537.000000, 65312, 1052704, 4480
malloc, 64, 3658.000000, 65792, 1052704, 4704
malloc, 64, 722.000000, 66272, 1052704, 4704
malloc, 64, 572.000000, 66752, 1052704, 4736
malloc, 64, 562.000000, 67232, 1052704, 4736
malloc, 64, 579.000000, 67712, 1052704, 4800
malloc, 64, 567.000000, 68192, 1052704, 4800
malloc, 64, 585.000000, 68672, 1052704, 4832
malloc, 64, 561.000000, 69152, 1052704, 4832
malloc, 64, 602.000000, 69632, 1052704, 4928
malloc, 64, 584.000000, 70112, 1052704, 4928
malloc, 64, 584.000000, 70592, 1052704, 4960
